Unique Key,Created Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,City,Borough,Latitude,Longitude
43702653,9/2/19 12:28,NYPD,New York City Police Department,Blocked Driveway,No Access,11419,104-44 118 STREET,SOUTH RICHMOND HILL,QUEENS,40.68571387,-73.82490809
43703509,9/2/19 12:29,NYPD,New York City Police Department,Homeless Encampment,N/A,10032,577 WEST  161 STREET,NEW YORK,MANHATTAN,40.83616759,-73.94210277
43701906,9/2/19 12:30,DOT,Department of Transportation,Traffic Signal Condition,Controller,11237,,BROOKLYN,BROOKLYN,40.70431025,-73.91923188
43704122,9/2/19 12:30,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11233,1675 LINCOLN PLACE,BROOKLYN,BROOKLYN,40.66921703,-73.92131469
43706510,9/2/19 12:31,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Spill/Release (HA1),10463,,BRONX,BRONX,40.88070039,-73.91930328
43705053,9/2/19 12:31,DOT,Department of Transportation,Street Condition,Pothole,10314,BUCHANAN AVENUE,STATEN ISLAND,STATEN ISLAND,40.60502035,-74.13383596
43706187,9/2/19 12:31,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11692,56-16 BEACH CHANNEL DRIVE,ARVERNE,QUEENS,40.59490447,-73.78707872
43705860,9/2/19 12:32,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11218,679 MCDONALD AVENUE,BROOKLYN,BROOKLYN,40.63719934,-73.9784393
43703530,9/2/19 12:32,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11209,317 94 STREET,BROOKLYN,BROOKLYN,40.61769769,-74.03281787
43703846,9/2/19 12:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11201,181 YORK STREET,BROOKLYN,BROOKLYN,40.70140603,-73.98376702
43705156,9/2/19 12:33,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10003,333 EAST 14 STREET,NEW YORK,MANHATTAN,40.73172186,-73.98342407
43701658,9/2/19 12:33,NYPD,New York City Police Department,Drug Activity,Use Indoor,10009,56 AVENUE C,NEW YORK,MANHATTAN,40.72252638,-73.97997743
43703330,9/2/19 12:33,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11210,2420 GLENWOOD ROAD,BROOKLYN,BROOKLYN,40.63334383,-73.95365294
43704158,9/2/19 12:33,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11423,91-59 191 STREET,Hollis,QUEENS,40.71219729,-73.76845561
43702965,9/2/19 12:34,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10314,195 PARK DRIVE NORTH,STATEN ISLAND,STATEN ISLAND,40.59672704,-74.16821854
43702628,9/2/19 12:34,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),11203,560 EAST   51 STREET,BROOKLYN,BROOKLYN,40.64770292,-73.92894731
43701861,9/2/19 12:34,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11365,48-15 HOLLIS COURT BOULEVARD,FRESH MEADOWS,QUEENS,40.74986153,-73.78577861
43705784,9/2/19 12:34,NYPD,New York City Police Department,Blocked Driveway,No Access,11421,91-50 89 STREET,WOODHAVEN,QUEENS,40.68782076,-73.85359391
43702957,9/2/19 12:34,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,10456,EAST  167 STREET,,BRONX,40.83451416,-73.91770421
43703197,9/2/19 12:35,DOT,Department of Transportation,Street Condition,Pothole,10029,9743 F D R DRIVE,NEW YORK,MANHATTAN,40.78389763,-73.94321347
43704077,9/2/19 12:35,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,11103,28-24 42 STREET,Astoria,QUEENS,40.76447297,-73.9123253
43706044,9/2/19 12:35,DOB,Department of Buildings,Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,10035,2010 LEXINGTON AVENUE,NEW YORK,MANHATTAN,40.80266652,-73.93867883
43706596,9/2/19 12:35,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10003,333 EAST 14 STREET,NEW YORK,MANHATTAN,40.73172186,-73.98342407
43705798,9/2/19 12:36,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,11217,561 PACIFIC STREET,BROOKLYN,BROOKLYN,40.68403644,-73.97942651
43703746,9/2/19 12:36,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11385,78-50 64 STREET,RIDGEWOOD,QUEENS,40.69687392,-73.89160232
43705861,9/2/19 12:37,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,MANHATTAN,,
43704572,9/2/19 12:37,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11379,65-53 77 STREET,Middle Village,QUEENS,40.71614692,-73.87718856
43703026,9/2/19 12:37,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10301,,STATEN ISLAND,STATEN ISLAND,40.61305185,-74.11319598
43703718,9/2/19 12:37,DOT,Department of Transportation,Street Condition,Cave-in,11379,62 STREET,,QUEENS,40.7126469,-73.89935366
43706581,9/2/19 12:37,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11356,10-02 125 STREET,COLLEGE POINT,QUEENS,40.78847329,-73.84286022
43702358,9/2/19 12:38,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11201,181 YORK STREET,BROOKLYN,BROOKLYN,40.70140603,-73.98376702
43705187,9/2/19 12:38,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",10014,7 AVENUE SOUTH,,MANHATTAN,40.73363337,-74.00278559
43705006,9/2/19 12:38,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11357,157-26 19 AVENUE,WHITESTONE,QUEENS,40.78125679,-73.80477907
43705953,9/2/19 12:39,DSNY,Queens East 10,Derelict Vehicles,14 Derelict Vehicles,,,,QUEENS,,
43702690,9/2/19 12:39,DOT,Department of Transportation,Traffic Signal Condition,Controller,11237,,BROOKLYN,BROOKLYN,40.70499236,-73.91734834
43704928,9/2/19 12:39,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10013,336 CANAL STREET,NEW YORK,MANHATTAN,40.72029933,-74.00317104
43703301,9/2/19 12:39,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10459,1323 LOUIS NINE BOULEVARD,BRONX,BRONX,40.83128188,-73.89225783
43704491,9/2/19 12:40,DOT,Department of Transportation,Street Condition,Failed Street Repair,11414,157-15 101 STREET,HOWARD BEACH,QUEENS,40.66225519,-73.83293183
43706561,9/2/19 12:40,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,11365,71-01 PARSONS BOULEVARD,FRESH MEADOWS,QUEENS,40.73009935,-73.81090754
43701345,9/2/19 12:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10456,1323 COLLEGE AVENUE,BRONX,BRONX,40.83614809,-73.91140327
43706578,9/2/19 12:42,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10001,8 AVENUE,,MANHATTAN,40.75029392,-73.99484249
43704083,9/2/19 12:42,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10458,2409 BEAUMONT AVENUE,BRONX,BRONX,40.85462061,-73.88423485
43702727,9/2/19 12:43,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11411,114 ROAD,,QUEENS,40.70099141,-73.73341751
43702042,9/2/19 12:43,DOT,Department of Transportation,Street Sign - Damaged,Stop,10013,28 MOTT STREET,NEW YORK,MANHATTAN,40.71463418,-73.9988024
43704296,9/2/19 12:44,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",10301,131 JERSEY STREET,STATEN ISLAND,STATEN ISLAND,40.64423913,-74.08685729
43706040,9/2/19 12:44,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11357,148-17 9 AVENUE,WHITESTONE,QUEENS,40.79244483,-73.81850957
43702911,9/2/19 12:44,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,11365,71-01 PARSONS BOULEVARD,FRESH MEADOWS,QUEENS,40.73009935,-73.81090754
43706165,9/2/19 12:45,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11231,232 SACKETT STREET,BROOKLYN,BROOKLYN,40.68391201,-73.99859743
43705675,9/2/19 12:45,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10031,523 WEST  138 STREET,NEW YORK,MANHATTAN,40.82131773,-73.95197926
43703014,9/2/19 12:45,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10469,1331 ADEE AVENUE,BRONX,BRONX,40.86935863,-73.84787923
43705235,9/2/19 12:45,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456,1240 SHERMAN AVENUE,BRONX,BRONX,40.83475945,-73.91530798
43704832,9/2/19 12:45,DOT,Department of Transportation,Street Condition,Pothole,11433,170 STREET,Jamaica,QUEENS,40.69931799,-73.78648919
43702046,9/2/19 12:46,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Placement,10020,626 5 AVENUE,NEW YORK,MANHATTAN,40.7586358,-73.97714384
43703457,9/2/19 12:46,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10312,49 BOVANIZER STREET,STATEN ISLAND,STATEN ISLAND,40.54104351,-74.16792006
43704262,9/2/19 12:47,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,11218,295 OCEAN PARKWAY,BROOKLYN,BROOKLYN,40.64217469,-73.97386867
43702660,9/2/19 12:47,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,11207,1717 BROADWAY,BROOKLYN,BROOKLYN,40.68344972,-73.91139342
43706067,9/2/19 12:47,NYPD,New York City Police Department,Drug Activity,Use Indoor,11221,239 LINDEN STREET,BROOKLYN,BROOKLYN,40.69658711,-73.91629131
43706768,9/2/19 12:49,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,11224,606 NEPTUNE AVENUE,BROOKLYN,BROOKLYN,40.57992577,-73.97508102
43703437,9/2/19 12:49,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10472,1046 UNDERHILL AVENUE,BRONX,BRONX,40.82748057,-73.86151786
43703347,9/2/19 12:50,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11355,56-12 134 STREET,FLUSHING,QUEENS,40.74789736,-73.83097028
43704371,9/2/19 12:50,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,11420,118-16 ROCKAWAY BOULEVARD,SOUTH OZONE PARK,QUEENS,40.67623112,-73.81986772
43703691,9/2/19 12:50,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11427,82-14 BELL BOULEVARD,QUEENS VILLAGE,QUEENS,40.73230348,-73.75425958
43701831,9/2/19 12:50,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,11230,1170 EAST    7 STREET,BROOKLYN,BROOKLYN,40.62265523,-73.96879351
43701304,9/2/19 12:50,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10022,410 EAST   59 STREET,NEW YORK,MANHATTAN,40.75940015,-73.96147401
43701344,9/2/19 12:51,DOT,Department of Transportation,Traffic Signal Condition,Controller,11101,,Long Island City,QUEENS,40.73967523,-73.93457608
43705941,9/2/19 12:51,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Placement,10020,626 5 AVENUE,NEW YORK,MANHATTAN,40.7586358,-73.97714384
43703350,9/2/19 12:51,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11216,399 PUTNAM AVENUE,BROOKLYN,BROOKLYN,40.68458248,-73.94533522
43705623,9/2/19 12:51,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),10312,214 WINCHESTER AVENUE,STATEN ISLAND,STATEN ISLAND,40.53717971,-74.15559552
43703735,9/2/19 12:51,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10310,65 NORTH BURGHER AVENUE,STATEN ISLAND,STATEN ISLAND,40.63978114,-74.11545008
43704270,9/2/19 12:52,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,11222,124 MONITOR STREET,BROOKLYN,BROOKLYN,40.72389702,-73.94231215
43703502,9/2/19 12:52,DOT,Department of Transportation,Traffic Signal Condition,Controller,10304,,STATEN ISLAND,STATEN ISLAND,40.61899959,-74.08478207
43701882,9/2/19 12:52,DSNY,Bronx 10,Derelict Vehicles,14 Derelict Vehicles,10465,301 QUINCY AVENUE,BRONX,BRONX,40.8181871,-73.81990257
43706477,9/2/19 12:52,NYPD,New York City Police Department,Blocked Driveway,No Access,11208,56 BERRIMAN STREET,BROOKLYN,BROOKLYN,40.67764153,-73.88073492
43702982,9/2/19 12:53,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11221,,BROOKLYN,BROOKLYN,40.68462562,-73.93836912
43702905,9/2/19 12:53,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11230,210 PARKVILLE AVENUE,BROOKLYN,BROOKLYN,40.63126612,-73.97061607
43702266,9/2/19 12:53,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),11232,803 3 AVENUE,BROOKLYN,BROOKLYN,40.6601395,-74.00161112
43701532,9/2/19 12:53,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),10304,,STATEN ISLAND,STATEN ISLAND,40.59326159,-74.11064555
43705780,9/2/19 12:53,NYPD,New York City Police Department,Blocked Driveway,No Access,11420,133-28 126 STREET,SOUTH OZONE PARK,QUEENS,40.67072526,-73.813091
43701419,9/2/19 12:53,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,11694,106-20 SHORE FRONT PARKWAY,Rockaway Park,QUEENS,40.58072279,-73.82671335
43703660,9/2/19 12:53,NYPD,New York City Police Department,Noise - Residential,Loud Television,11209,9602 4 AVENUE,BROOKLYN,BROOKLYN,40.61524968,-74.03159203
43702383,9/2/19 12:53,DOT,Department of Transportation,Street Condition,Pothole,10009,,NEW YORK,MANHATTAN,40.73496283,-73.97978966
43701406,9/2/19 12:54,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,10013,28 MOTT STREET,NEW YORK,MANHATTAN,40.71463418,-73.9988024
43703662,9/2/19 12:54,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,10002,82 RUTGERS SLIP,NEW YORK,MANHATTAN,40.71059071,-73.98986426
43705720,9/2/19 12:54,DOT,Department of Transportation,Street Condition,Defective Hardware,11201,MANHATTAN BRIDGE,BROOKLYN,BROOKLYN,40.70487057,-73.98924117
43702959,9/2/19 12:54,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,10029,235 EAST  105 STREET,NEW YORK,MANHATTAN,40.79052943,-73.944284
43704315,9/2/19 12:54,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,11432,82-16 164 STREET,JAMAICA,QUEENS,40.71871595,-73.80382951
43702177,9/2/19 12:55,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,11233,,BROOKLYN,BROOKLYN,40.67618994,-73.90808992
43703594,9/2/19 12:55,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11427,80-29 215 STREET,QUEENS VILLAGE,QUEENS,40.73346793,-73.75586458
43704108,9/2/19 12:56,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),11411,,Cambria Heights,QUEENS,40.6840616,-73.72872218
43703998,9/2/19 12:56,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11213,1567 PARK PLACE,BROOKLYN,BROOKLYN,40.67209648,-73.92570932
43701438,9/2/19 12:56,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),10023,125 COLUMBUS AVENUE,NEW YORK,MANHATTAN,40.77313163,-73.98194794
43704538,9/2/19 12:56,NYPD,New York City Police Department,Blocked Driveway,No Access,11225,568 EMPIRE BOULEVARD,BROOKLYN,BROOKLYN,40.66408631,-73.94341639
43704388,9/2/19 12:56,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11203,606 EAST   42 STREET,BROOKLYN,BROOKLYN,40.6404531,-73.93692179
43706620,9/2/19 12:57,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11219,5001 10 AVENUE,BROOKLYN,BROOKLYN,40.63836515,-73.99938387
43702961,9/2/19 12:57,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11427,80-15 208 STREET,QUEENS VILLAGE,QUEENS,40.73250731,-73.7624495
43702205,9/2/19 12:58,DSNY,Manhattan 03,Derelict Bicycle,14B Derelict Bicycle,10013,28 MOTT STREET,NEW YORK,MANHATTAN,40.71463418,-73.9988024
43706998,9/2/19 12:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10453,226 WEST TREMONT AVENUE,BRONX,BRONX,40.85268427,-73.91789138
43702682,9/2/19 12:58,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11434,179-10 SELOVER ROAD,JAMAICA,QUEENS,40.68305327,-73.76441042
43702254,9/2/19 12:59,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10312,928 DRUMGOOLE ROAD WEST,STATEN ISLAND,STATEN ISLAND,40.54763351,-74.18077513
43703794,9/2/19 12:59,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11421,91-47 88 ROAD,WOODHAVEN,QUEENS,40.69164222,-73.85202051
43701822,9/2/19 12:59,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11369,30-32 99 STREET,East Elmhurst,QUEENS,40.7616282,-73.87031107
43705121,9/2/19 12:59,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,11217,266 ASHLAND PLACE,BROOKLYN,BROOKLYN,40.68727506,-73.97827527
43705687,9/2/19 13:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11216,738 ST JOHNS PLACE,BROOKLYN,BROOKLYN,40.67182026,-73.9538425
43702724,9/2/19 13:00,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10305,1361 HYLAN BOULEVARD,STATEN ISLAND,STATEN ISLAND,40.59549495,-74.08604851
43707068,9/2/19 13:00,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,10456,881 CAULDWELL AVENUE,BRONX,BRONX,40.82236088,-73.90726658
43702923,9/2/19 13:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11225,212 SULLIVAN PLACE,BROOKLYN,BROOKLYN,40.66448359,-73.95413233
43704699,9/2/19 13:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11225,347 LINCOLN ROAD,BROOKLYN,BROOKLYN,40.66152912,-73.95148875
43705394,9/2/19 13:01,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11233,308 MACDOUGAL STREET,BROOKLYN,BROOKLYN,40.68060898,-73.90802614
43703951,9/2/19 13:02,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11209,165 84 STREET,BROOKLYN,BROOKLYN,40.62590423,-74.03415841
43703964,9/2/19 13:03,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),10306,344 PENN AVENUE,STATEN ISLAND,STATEN ISLAND,40.5613666,-74.1138138
43704091,9/2/19 13:03,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,11225,991 CARROLL STREET,BROOKLYN,BROOKLYN,40.66773193,-73.95743922
43703339,9/2/19 13:03,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10456,881 CAULDWELL AVENUE,BRONX,BRONX,40.82236088,-73.90726658
43702960,9/2/19 13:03,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11365,169-18 67 AVENUE,FRESH MEADOWS,QUEENS,40.73474151,-73.79998996
43703708,9/2/19 13:04,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11379,82-93 61 DRIVE,MIDDLE VILLAGE,QUEENS,40.7258678,-73.87366381
43702808,9/2/19 13:04,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11374,99-43 63 AVENUE,REGO PARK,QUEENS,40.73311912,-73.85695469
43706490,9/2/19 13:05,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Damaged,11211,285 DEVOE STREET,BROOKLYN,BROOKLYN,40.71385172,-73.93803549
43703602,9/2/19 13:05,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11377,41-27 69 STREET,WOODSIDE,QUEENS,40.74385717,-73.89584565
43702018,9/2/19 13:05,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11101,35-18 37 STREET,LONG ISLAND CITY,QUEENS,40.75545383,-73.92406068
43702150,9/2/19 13:05,DOT,Department of Transportation,Street Condition,Plate Condition - Open,10004,3 WEST STREET,NEW YORK,MANHATTAN,40.70613526,-74.0162161
43705269,9/2/19 13:05,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11101,8-33 40 AVENUE,LONG ISLAND CITY,QUEENS,40.75763434,-73.94553516
43704480,9/2/19 13:05,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11378,57-61 58 PLACE,MASPETH,QUEENS,40.72148332,-73.91057804
43704499,9/2/19 13:05,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11385,1654 WEIRFIELD STREET,RIDGEWOOD,QUEENS,40.69787389,-73.90501267
43707017,9/2/19 13:05,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11419,103-27 126 STREET,South Richmond Hill,QUEENS,40.68924526,-73.81885176
43702642,9/2/19 13:05,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",10301,67 TYSEN STREET,STATEN ISLAND,STATEN ISLAND,40.64384451,-74.09962008
43705845,9/2/19 13:06,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",10301,131 JERSEY STREET,STATEN ISLAND,STATEN ISLAND,40.64423913,-74.08685729
43706028,9/2/19 13:06,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10308,ABINGDON AVENUE,,STATEN ISLAND,40.55198097,-74.15672033
43702813,9/2/19 13:06,NYPD,New York City Police Department,Blocked Driveway,No Access,10466,4086 EDSON AVENUE,BRONX,BRONX,40.89206343,-73.84428634
43705332,9/2/19 13:06,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10314,1 TOWNLEY AVENUE,STATEN ISLAND,STATEN ISLAND,40.60549441,-74.11422035
43701221,9/2/19 13:06,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10308,280 CORBIN AVENUE,STATEN ISLAND,STATEN ISLAND,40.56246334,-74.14850313
43706715,9/2/19 13:06,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10312,970 CARLTON BOULEVARD,STATEN ISLAND,STATEN ISLAND,40.54324217,-74.17878795
43701250,9/2/19 13:06,NYPD,New York City Police Department,Animal-Abuse,Neglected,11235,2865 OCEAN AVENUE,BROOKLYN,BROOKLYN,40.59149512,-73.94990496
43704523,9/2/19 13:06,DOT,Department of Transportation,Street Condition,Defective Hardware,11221,610 HART STREET,BROOKLYN,BROOKLYN,40.69764359,-73.92808267
43702809,9/2/19 13:06,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10309,87 VALDEMAR AVENUE,STATEN ISLAND,STATEN ISLAND,40.52881653,-74.20132194
43706645,9/2/19 13:06,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10308,8 ACACIA AVENUE,STATEN ISLAND,STATEN ISLAND,40.54343197,-74.15181058
43705268,9/2/19 13:07,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10306,789 LACONIA AVENUE,STATEN ISLAND,STATEN ISLAND,40.57721029,-74.09823556
43704319,9/2/19 13:07,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,11237,27 KNICKERBOCKER AVENUE,BROOKLYN,BROOKLYN,40.7070629,-73.93138358
43703593,9/2/19 13:07,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11365,169-18 67 AVENUE,FRESH MEADOWS,QUEENS,40.73474151,-73.79998996
43703527,9/2/19 13:08,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10023,1889 BROADWAY,NEW YORK,MANHATTAN,40.7709496,-73.98215793
43705812,9/2/19 13:09,DOT,Department of Transportation,Traffic Signal Condition,Controller,11385,,Ridgewood,QUEENS,40.70474495,-73.86015702
43701651,9/2/19 13:09,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11375,71-04 KESSEL STREET,Forest Hills,QUEENS,40.71315145,-73.84873352
43701441,9/2/19 13:09,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),10038,11 PLATT STREET,NEW YORK,MANHATTAN,40.70755801,-74.00641661
43704924,9/2/19 13:09,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,10469,1164 EAST  221 STREET,BRONX,BRONX,40.88059726,-73.84928555
43703383,9/2/19 13:09,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11206,657 FLUSHING AVENUE,BROOKLYN,BROOKLYN,40.70014611,-73.94701028
43701350,9/2/19 13:10,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,11101,38-55 9 STREET,Long Island City,QUEENS,40.75867367,-73.94361398
43706677,9/2/19 13:12,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10033,612 WEST  178 STREET,NEW YORK,MANHATTAN,40.84754647,-73.9356483
43707007,9/2/19 13:12,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11219,5001 10 AVENUE,BROOKLYN,BROOKLYN,40.63836515,-73.99938387
43702099,9/2/19 13:12,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11365,169-18 67 AVENUE,FRESH MEADOWS,QUEENS,40.73474151,-73.79998996
43706571,9/2/19 13:13,DOT,Department of Transportation,Traffic Signal Condition,Controller,10304,,STATEN ISLAND,STATEN ISLAND,40.61778905,-74.08110287
43701803,9/2/19 13:13,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11212,7 HEGEMAN AVENUE,BROOKLYN,BROOKLYN,40.65559058,-73.91186291
43706140,9/2/19 13:13,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10312,928 DRUMGOOLE ROAD WEST,STATEN ISLAND,STATEN ISLAND,40.54763351,-74.18077513
43705457,9/2/19 13:14,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11416,97-14 78 STREET,OZONE PARK,QUEENS,40.68145561,-73.86020226
43703022,9/2/19 13:14,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10473,710 CROES AVENUE,BRONX,BRONX,40.81863658,-73.86811533
43704051,9/2/19 13:15,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,131 GRIMSBY STREET,STATEN ISLAND,STATEN ISLAND,40.57504061,-74.09318558
43701468,9/2/19 13:15,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),11221,610 HART STREET,BROOKLYN,BROOKLYN,40.69764359,-73.92808267
43703036,9/2/19 13:15,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10301,131 JERSEY STREET,STATEN ISLAND,STATEN ISLAND,40.64423913,-74.08685729
